,frame,label,trackId,x,y,sceneId,metaId
40710,frame48.jpg,handle,115,494.5,602.5,fc2_save_2020-11-06-100436-0000,114
40715,frame53.jpg,handle,115,398.0,524.5,fc2_save_2020-11-06-100436-0000,114
40720,frame58.jpg,handle,115,376.5,388.5,fc2_save_2020-11-06-100436-0000,114
40725,frame63.jpg,handle,115,438.0,297.0,fc2_save_2020-11-06-100436-0000,114
40730,frame68.jpg,handle,115,407.0,444.0,fc2_save_2020-11-06-100436-0000,114
40735,frame74.jpg,handle,115,741.0,443.5,fc2_save_2020-11-06-100436-0000,114
40740,frame79.jpg,handle,115,640.0,248.5,fc2_save_2020-11-06-100436-0000,114
40745,frame84.jpg,head,115,416.0,360.5,fc2_save_2020-11-06-100436-0000,114
40750,frame89.jpg,head,115,591.5,401.5,fc2_save_2020-11-06-100436-0000,114
40755,frame94.jpg,head,115,607.5,367.5,fc2_save_2020-11-06-100436-0000,114
40760,frame99.jpg,head,115,542.0,298.5,fc2_save_2020-11-06-100436-0000,114
40765,frame104.jpg,handle,115,620.0,251.5,fc2_save_2020-11-06-100436-0000,114
40770,frame109.jpg,handle,115,673.0,311.5,fc2_save_2020-11-06-100436-0000,114
40775,frame114.jpg,handle,115,700.0,360.5,fc2_save_2020-11-06-100436-0000,114
40780,frame119.jpg,handle,115,711.5,394.5,fc2_save_2020-11-06-100436-0000,114
40785,frame124.jpg,handle,115,712.0,406.0,fc2_save_2020-11-06-100436-0000,114
40790,frame129.jpg,handle,115,717.0,420.5,fc2_save_2020-11-06-100436-0000,114
40795,frame135.jpg,handle,115,663.0,612.0,fc2_save_2020-11-06-100436-0000,114
40796,frame37.jpg,head,116,540.0,887.5,fc2_save_2020-11-06-100456-0000,115
40801,frame42.jpg,head,116,524.0,882.5,fc2_save_2020-11-06-100456-0000,115
40806,frame47.jpg,head,116,345.0,845.0,fc2_save_2020-11-06-100456-0000,115
40811,frame52.jpg,head,116,118.0,555.5,fc2_save_2020-11-06-100456-0000,115
40816,frame57.jpg,head,116,303.5,160.5,fc2_save_2020-11-06-100456-0000,115
40821,frame62.jpg,head,116,622.0,147.5,fc2_save_2020-11-06-100456-0000,115
40826,frame67.jpg,head,116,454.5,252.0,fc2_save_2020-11-06-100456-0000,115
40831,frame72.jpg,handle,116,711.0,517.0,fc2_save_2020-11-06-100456-0000,115
40836,frame77.jpg,head,116,490.5,88.0,fc2_save_2020-11-06-100456-0000,115
40841,frame82.jpg,handle,116,590.0,232.5,fc2_save_2020-11-06-100456-0000,115
40846,frame87.jpg,handle,116,574.5,250.0,fc2_save_2020-11-06-100456-0000,115
40851,frame92.jpg,handle,116,588.5,253.5,fc2_save_2020-11-06-100456-0000,115
40856,frame97.jpg,middle,116,564.0,249.5,fc2_save_2020-11-06-100456-0000,115
40861,frame102.jpg,head,116,563.0,117.5,fc2_save_2020-11-06-100456-0000,115
40866,frame107.jpg,head,116,704.5,96.5,fc2_save_2020-11-06-100456-0000,115
40871,frame112.jpg,head,116,816.0,180.5,fc2_save_2020-11-06-100456-0000,115
40876,frame117.jpg,head,116,850.0,233.5,fc2_save_2020-11-06-100456-0000,115
40881,frame122.jpg,head,116,847.5,238.5,fc2_save_2020-11-06-100456-0000,115
40886,frame127.jpg,head,116,826.0,223.0,fc2_save_2020-11-06-100456-0000,115
40891,frame133.jpg,head,116,783.5,229.0,fc2_save_2020-11-06-100456-0000,115
40896,frame37.jpg,middle,116,562.0,753.5,fc2_save_2020-11-06-100456-0000,115
40901,frame42.jpg,middle,116,553.0,746.5,fc2_save_2020-11-06-100456-0000,115
40906,frame47.jpg,middle,116,432.0,729.0,fc2_save_2020-11-06-100456-0000,115
40911,frame52.jpg,middle,116,258.0,554.5,fc2_save_2020-11-06-100456-0000,115
40916,frame57.jpg,middle,116,328.5,272.5,fc2_save_2020-11-06-100456-0000,115
40921,frame62.jpg,middle,116,533.0,210.5,fc2_save_2020-11-06-100456-0000,115
40926,frame67.jpg,middle,116,422.0,340.0,fc2_save_2020-11-06-100456-0000,115
40931,frame72.jpg,middle,116,881.5,527.0,fc2_save_2020-11-06-100456-0000,115
40936,frame77.jpg,middle,116,588.5,172.0,fc2_save_2020-11-06-100456-0000,115
40941,frame82.jpg,middle,116,494.5,253.0,fc2_save_2020-11-06-100456-0000,115
40946,frame87.jpg,middle,116,560.5,327.5,fc2_save_2020-11-06-100456-0000,115
40951,frame92.jpg,middle,116,574.5,317.0,fc2_save_2020-11-06-100456-0000,115
40956,frame97.jpg,handle,116,610.0,245.5,fc2_save_2020-11-06-100456-0000,115
40961,frame102.jpg,middle,116,612.0,194.5,fc2_save_2020-11-06-100456-0000,115
40966,frame107.jpg,middle,116,703.5,208.5,fc2_save_2020-11-06-100456-0000,115
40971,frame112.jpg,middle,116,767.0,286.5,fc2_save_2020-11-06-100456-0000,115
40976,frame117.jpg,middle,116,790.0,320.5,fc2_save_2020-11-06-100456-0000,115
40981,frame122.jpg,middle,116,786.5,329.5,fc2_save_2020-11-06-100456-0000,115
40986,frame127.jpg,middle,116,773.0,323.0,fc2_save_2020-11-06-100456-0000,115
40991,frame133.jpg,middle,116,747.5,325.0,fc2_save_2020-11-06-100456-0000,115
40996,frame37.jpg,handle,116,574.5,607.0,fc2_save_2020-11-06-100456-0000,115
41001,frame42.jpg,handle,116,574.5,606.0,fc2_save_2020-11-06-100456-0000,115
41006,frame47.jpg,handle,116,512.5,608.5,fc2_save_2020-11-06-100456-0000,115
41011,frame52.jpg,handle,116,410.0,542.5,fc2_save_2020-11-06-100456-0000,115
41016,frame57.jpg,handle,116,373.5,401.0,fc2_save_2020-11-06-100456-0000,115
41021,frame62.jpg,handle,116,436.5,302.5,fc2_save_2020-11-06-100456-0000,115
41026,frame67.jpg,handle,116,407.5,443.0,fc2_save_2020-11-06-100456-0000,115
41031,frame72.jpg,head,116,1056.5,531.0,fc2_save_2020-11-06-100456-0000,115
41036,frame77.jpg,handle,116,682.5,268.5,fc2_save_2020-11-06-100456-0000,115
41041,frame82.jpg,head,116,392.5,301.0,fc2_save_2020-11-06-100456-0000,115
41046,frame87.jpg,head,116,567.5,415.5,fc2_save_2020-11-06-100456-0000,115
41051,frame92.jpg,head,116,584.5,381.0,fc2_save_2020-11-06-100456-0000,115
41056,frame97.jpg,head,116,522.0,258.5,fc2_save_2020-11-06-100456-0000,115
41061,frame102.jpg,handle,116,659.0,284.0,fc2_save_2020-11-06-100456-0000,115
41066,frame107.jpg,handle,116,699.0,343.5,fc2_save_2020-11-06-100456-0000,115
41071,frame112.jpg,handle,116,713.5,399.5,fc2_save_2020-11-06-100456-0000,115
41076,frame117.jpg,handle,116,720.0,424.0,fc2_save_2020-11-06-100456-0000,115
41081,frame122.jpg,handle,116,721.0,428.5,fc2_save_2020-11-06-100456-0000,115
41086,frame127.jpg,handle,116,717.5,429.5,fc2_save_2020-11-06-100456-0000,115
41091,frame133.jpg,handle,116,711.0,437.0,fc2_save_2020-11-06-100456-0000,115
41096,frame36.jpg,head,117,543.5,889.0,fc2_save_2020-11-06-100520-0000,116
41101,frame41.jpg,head,117,513.5,886.5,fc2_save_2020-11-06-100520-0000,116
41106,frame46.jpg,head,117,312.0,825.0,fc2_save_2020-11-06-100520-0000,116
41111,frame51.jpg,head,117,117.5,514.0,fc2_save_2020-11-06-100520-0000,116
41116,frame56.jpg,head,117,337.5,146.0,fc2_save_2020-11-06-100520-0000,116
41121,frame61.jpg,head,117,635.0,151.5,fc2_save_2020-11-06-100520-0000,116
41126,frame66.jpg,head,117,419.5,273.5,fc2_save_2020-11-06-100520-0000,116
41131,frame71.jpg,head,117,936.0,384.5,fc2_save_2020-11-06-100520-0000,116
41136,frame76.jpg,head,117,419.5,111.0,fc2_save_2020-11-06-100520-0000,116
41141,frame81.jpg,handle,117,560.0,251.0,fc2_save_2020-11-06-100520-0000,116
41146,frame86.jpg,handle,117,560.0,269.0,fc2_save_2020-11-06-100520-0000,116
41151,frame91.jpg,handle,117,569.0,266.5,fc2_save_2020-11-06-100520-0000,116
41156,frame96.jpg,handle,117,577.0,260.5,fc2_save_2020-11-06-100520-0000,116
41161,frame101.jpg,head,117,507.0,211.5,fc2_save_2020-11-06-100520-0000,116
41166,frame106.jpg,head,117,545.0,117.5,fc2_save_2020-11-06-100520-0000,116
41171,frame111.jpg,head,117,628.0,90.5,fc2_save_2020-11-06-100520-0000,116
41176,frame116.jpg,head,117,687.5,105.5,fc2_save_2020-11-06-100520-0000,116
41181,frame121.jpg,head,117,713.0,120.0,fc2_save_2020-11-06-100520-0000,116
41186,frame126.jpg,head,117,729.0,172.0,fc2_save_2020-11-06-100520-0000,116
41191,frame134.jpg,head,117,744.0,389.5,fc2_save_2020-11-06-100520-0000,116
41196,frame36.jpg,handle,117,578.0,607.0,fc2_save_2020-11-06-100520-0000,116
41201,frame41.jpg,middle,117,547.5,744.5,fc2_save_2020-11-06-100520-0000,116
41206,frame46.jpg,middle,117,405.0,726.0,fc2_save_2020-11-06-100520-0000,116
41211,frame51.jpg,middle,117,250.5,527.0,fc2_save_2020-11-06-100520-0000,116
41216,frame56.jpg,middle,117,349.5,258.0,fc2_save_2020-11-06-100520-0000,116
41221,frame61.jpg,middle,117,544.0,209.5,fc2_save_2020-11-06-100520-0000,116
41226,frame66.jpg,middle,117,405.5,364.5,fc2_save_2020-11-06-100520-0000,116
41231,frame71.jpg,middle,117,844.0,442.5,fc2_save_2020-11-06-100520-0000,116
41236,frame76.jpg,middle,117,529.5,169.0,fc2_save_2020-11-06-100520-0000,116
41241,frame81.jpg,middle,117,447.5,276.5,fc2_save_2020-11-06-100520-0000,116
41246,frame86.jpg,middle,117,536.0,340.0,fc2_save_2020-11-06-100520-0000,116
41251,frame91.jpg,middle,117,586.5,319.5,fc2_save_2020-11-06-100520-0000,116
41256,frame96.jpg,middle,117,560.5,277.5,fc2_save_2020-11-06-100520-0000,116
41261,frame101.jpg,middle,117,565.0,230.5,fc2_save_2020-11-06-100520-0000,116
41266,frame106.jpg,middle,117,600.0,198.5,fc2_save_2020-11-06-100520-0000,116
41271,frame111.jpg,middle,117,658.0,194.5,fc2_save_2020-11-06-100520-0000,116
41276,frame116.jpg,middle,117,699.5,222.5,fc2_save_2020-11-06-100520-0000,116
41281,frame121.jpg,middle,117,716.0,235.0,fc2_save_2020-11-06-100520-0000,116
41286,frame126.jpg,middle,117,727.0,267.0,fc2_save_2020-11-06-100520-0000,116
41291,frame134.jpg,middle,117,706.0,480.5,fc2_save_2020-11-06-100520-0000,116
41296,frame37.jpg,handle,117,578.5,606.0,fc2_save_2020-11-06-100520-0000,116
41301,frame42.jpg,handle,117,563.5,605.5,fc2_save_2020-11-06-100520-0000,116
41306,frame47.jpg,handle,117,482.5,601.0,fc2_save_2020-11-06-100520-0000,116
41311,frame52.jpg,handle,117,387.0,502.5,fc2_save_2020-11-06-100520-0000,116
41316,frame57.jpg,handle,117,394.0,360.0,fc2_save_2020-11-06-100520-0000,116
41321,frame62.jpg,handle,117,449.5,300.0,fc2_save_2020-11-06-100520-0000,116
41326,frame67.jpg,handle,117,462.5,549.0,fc2_save_2020-11-06-100520-0000,116
41331,frame72.jpg,handle,117,747.5,406.5,fc2_save_2020-11-06-100520-0000,116
41336,frame77.jpg,handle,117,617.0,239.5,fc2_save_2020-11-06-100520-0000,116
41341,frame82.jpg,head,117,376.5,360.0,fc2_save_2020-11-06-100520-0000,116
41346,frame87.jpg,head,117,562.5,402.5,fc2_save_2020-11-06-100520-0000,116
41351,frame92.jpg,head,117,602.5,355.5,fc2_save_2020-11-06-100520-0000,116
41356,frame97.jpg,head,117,538.0,291.5,fc2_save_2020-11-06-100520-0000,116
41361,frame106.jpg,handle,117,656.0,286.5,fc2_save_2020-11-06-100520-0000,116
41366,frame111.jpg,handle,117,688.5,325.5,fc2_save_2020-11-06-100520-0000,116
41371,frame116.jpg,handle,117,704.0,354.0,fc2_save_2020-11-06-100520-0000,116
41376,frame121.jpg,handle,117,712.0,364.5,fc2_save_2020-11-06-100520-0000,116
41381,frame126.jpg,handle,117,718.5,373.5,fc2_save_2020-11-06-100520-0000,116
41386,frame134.jpg,handle,117,673.0,596.5,fc2_save_2020-11-06-100520-0000,116
41388,frame31.jpg,head,118,540.5,889.0,fc2_save_2020-11-06-100602-0000,117
41393,frame36.jpg,head,118,532.5,885.0,fc2_save_2020-11-06-100602-0000,117
41398,frame41.jpg,head,118,398.0,862.5,fc2_save_2020-11-06-100602-0000,117
41403,frame46.jpg,head,118,149.5,663.5,fc2_save_2020-11-06-100602-0000,117
41408,frame51.jpg,head,118,193.0,257.5,fc2_save_2020-11-06-100602-0000,117
41413,frame56.jpg,head,118,542.5,116.0,fc2_save_2020-11-06-100602-0000,117
41418,frame61.jpg,head,118,606.0,202.0,fc2_save_2020-11-06-100602-0000,117
41423,frame66.jpg,handle,118,610.0,598.0,fc2_save_2020-11-06-100602-0000,117
41428,frame71.jpg,head,118,592.0,120.0,fc2_save_2020-11-06-100602-0000,117
41433,frame76.jpg,handle,118,589.5,235.5,fc2_save_2020-11-06-100602-0000,117
41438,frame81.jpg,handle,118,564.5,253.5,fc2_save_2020-11-06-100602-0000,117
41443,frame86.jpg,handle,118,569.5,257.5,fc2_save_2020-11-06-100602-0000,117
41448,frame91.jpg,handle,118,583.0,256.5,fc2_save_2020-11-06-100602-0000,117
41453,frame96.jpg,head,118,510.0,233.5,fc2_save_2020-11-06-100602-0000,117
41458,frame101.jpg,head,118,561.0,105.0,fc2_save_2020-11-06-100602-0000,117
41463,frame106.jpg,head,118,685.5,102.0,fc2_save_2020-11-06-100602-0000,117
41468,frame111.jpg,head,118,779.5,181.5,fc2_save_2020-11-06-100602-0000,117
41473,frame116.jpg,head,118,817.5,231.0,fc2_save_2020-11-06-100602-0000,117
41478,frame123.jpg,head,118,806.5,218.0,fc2_save_2020-11-06-100602-0000,117
41483,frame131.jpg,head,118,759.5,229.0,fc2_save_2020-11-06-100602-0000,117
41488,frame138.jpg,head,118,714.0,392.5,fc2_save_2020-11-06-100602-0000,117
41493,frame34.jpg,middle,118,563.0,751.0,fc2_save_2020-11-06-100602-0000,117
41498,frame39.jpg,middle,118,520.5,748.5,fc2_save_2020-11-06-100602-0000,117
41503,frame44.jpg,middle,118,369.0,687.5,fc2_save_2020-11-06-100602-0000,117
41508,frame49.jpg,middle,118,240.0,464.5,fc2_save_2020-11-06-100602-0000,117
41513,frame54.jpg,middle,118,387.5,233.5,fc2_save_2020-11-06-100602-0000,117
41518,frame59.jpg,middle,118,547.0,221.5,fc2_save_2020-11-06-100602-0000,117
41523,frame64.jpg,middle,118,362.5,471.5,fc2_save_2020-11-06-100602-0000,117
41528,frame69.jpg,middle,118,800.0,340.0,fc2_save_2020-11-06-100602-0000,117
41533,frame74.jpg,middle,118,494.5,184.0,fc2_save_2020-11-06-100602-0000,117
41538,frame79.jpg,middle,118,512.0,312.5,fc2_save_2020-11-06-100602-0000,117
41543,frame84.jpg,middle,118,585.0,342.5,fc2_save_2020-11-06-100602-0000,117
41548,frame89.jpg,middle,118,578.0,324.0,fc2_save_2020-11-06-100602-0000,117
41553,frame94.jpg,middle,118,558.5,267.0,fc2_save_2020-11-06-100602-0000,117
41558,frame99.jpg,middle,118,592.0,212.0,fc2_save_2020-11-06-100602-0000,117
41563,frame104.jpg,middle,118,658.5,196.0,fc2_save_2020-11-06-100602-0000,117
41568,frame109.jpg,middle,118,729.0,261.5,fc2_save_2020-11-06-100602-0000,117
41573,frame114.jpg,middle,118,765.0,316.5,fc2_save_2020-11-06-100602-0000,117
41578,frame121.jpg,middle,118,771.0,319.5,fc2_save_2020-11-06-100602-0000,117
41583,frame127.jpg,middle,118,752.0,308.5,fc2_save_2020-11-06-100602-0000,117
41588,frame136.jpg,middle,118,716.5,425.0,fc2_save_2020-11-06-100602-0000,117
41593,frame32.jpg,middle,118,561.5,750.0,fc2_save_2020-11-06-100602-0000,117
41598,frame37.jpg,handle,118,570.0,605.5,fc2_save_2020-11-06-100602-0000,117
41603,frame42.jpg,handle,118,514.0,607.5,fc2_save_2020-11-06-100602-0000,117
41608,frame47.jpg,handle,118,415.0,550.0,fc2_save_2020-11-06-100602-0000,117
41613,frame52.jpg,handle,118,368.0,419.0,fc2_save_2020-11-06-100602-0000,117
41618,frame57.jpg,handle,118,426.0,308.0,fc2_save_2020-11-06-100602-0000,117
41623,frame62.jpg,handle,118,414.5,377.0,fc2_save_2020-11-06-100602-0000,117
41628,frame67.jpg,head,118,919.5,693.5,fc2_save_2020-11-06-100602-0000,117
41633,frame72.jpg,handle,118,682.5,276.0,fc2_save_2020-11-06-100602-0000,117
41638,frame77.jpg,head,118,389.0,312.0,fc2_save_2020-11-06-100602-0000,117
41643,frame82.jpg,head,118,588.0,427.5,fc2_save_2020-11-06-100602-0000,117
41648,frame87.jpg,head,118,611.5,407.0,fc2_save_2020-11-06-100602-0000,117
41653,frame92.jpg,head,118,549.0,342.0,fc2_save_2020-11-06-100602-0000,117
41658,frame97.jpg,handle,118,619.0,255.0,fc2_save_2020-11-06-100602-0000,117
41663,frame102.jpg,handle,118,664.0,300.0,fc2_save_2020-11-06-100602-0000,117
41668,frame107.jpg,handle,118,694.5,358.5,fc2_save_2020-11-06-100602-0000,117
41673,frame112.jpg,handle,118,713.0,405.5,fc2_save_2020-11-06-100602-0000,117
41678,frame118.jpg,handle,118,719.5,421.0,fc2_save_2020-11-06-100602-0000,117
41683,frame124.jpg,handle,118,718.5,418.5,fc2_save_2020-11-06-100602-0000,117
41688,frame133.jpg,handle,118,703.0,483.5,fc2_save_2020-11-06-100602-0000,117
41693,frame18.jpg,head,119,539.5,887.0,fc2_save_2020-11-06-100623-0000,118
41698,frame23.jpg,head,119,486.0,878.0,fc2_save_2020-11-06-100623-0000,118
41703,frame28.jpg,head,119,275.0,807.5,fc2_save_2020-11-06-100623-0000,118
41708,frame33.jpg,head,119,107.5,489.0,fc2_save_2020-11-06-100623-0000,118
41713,frame38.jpg,head,119,336.0,135.0,fc2_save_2020-11-06-100623-0000,118
41718,frame43.jpg,head,119,629.5,147.5,fc2_save_2020-11-06-100623-0000,118
41723,frame48.jpg,head,119,426.5,257.0,fc2_save_2020-11-06-100623-0000,118
41728,frame53.jpg,head,119,964.0,494.5,fc2_save_2020-11-06-100623-0000,118
41733,frame58.jpg,head,119,478.0,95.5,fc2_save_2020-11-06-100623-0000,118
41738,frame63.jpg,handle,119,582.0,231.0,fc2_save_2020-11-06-100623-0000,118
41743,frame68.jpg,handle,119,556.0,254.0,fc2_save_2020-11-06-100623-0000,118
41748,frame73.jpg,handle,119,563.5,256.5,fc2_save_2020-11-06-100623-0000,118
41753,frame78.jpg,handle,119,586.5,247.5,fc2_save_2020-11-06-100623-0000,118
41758,frame83.jpg,head,119,490.5,187.5,fc2_save_2020-11-06-100623-0000,118
41763,frame88.jpg,head,119,555.0,102.5,fc2_save_2020-11-06-100623-0000,118
41768,frame93.jpg,head,119,646.5,96.0,fc2_save_2020-11-06-100623-0000,118
41773,frame98.jpg,head,119,696.5,119.0,fc2_save_2020-11-06-100623-0000,118
41778,frame103.jpg,head,119,708.5,130.5,fc2_save_2020-11-06-100623-0000,118
41783,frame108.jpg,head,119,711.0,156.5,fc2_save_2020-11-06-100623-0000,118
41788,frame116.jpg,head,119,714.0,350.5,fc2_save_2020-11-06-100623-0000,118
41793,frame18.jpg,middle,119,561.5,751.0,fc2_save_2020-11-06-100623-0000,118
41798,frame23.jpg,middle,119,523.0,755.0,fc2_save_2020-11-06-100623-0000,118
41803,frame28.jpg,middle,119,379.0,712.5,fc2_save_2020-11-06-100623-0000,118
41808,frame33.jpg,middle,119,240.5,510.0,fc2_save_2020-11-06-100623-0000,118
41813,frame38.jpg,middle,119,349.0,255.0,fc2_save_2020-11-06-100623-0000,118
41818,frame43.jpg,middle,119,537.5,206.5,fc2_save_2020-11-06-100623-0000,118
41823,frame48.jpg,middle,119,404.5,347.0,fc2_save_2020-11-06-100623-0000,118
41828,frame53.jpg,handle,119,705.0,509.0,fc2_save_2020-11-06-100623-0000,118
41833,frame58.jpg,middle,119,575.0,173.5,fc2_save_2020-11-06-100623-0000,118
41838,frame63.jpg,middle,119,469.5,255.5,fc2_save_2020-11-06-100623-0000,118
41843,frame68.jpg,middle,119,537.5,341.5,fc2_save_2020-11-06-100623-0000,118
41848,frame73.jpg,middle,119,562.5,336.0,fc2_save_2020-11-06-100623-0000,118
41853,frame78.jpg,middle,119,540.5,277.5,fc2_save_2020-11-06-100623-0000,118
41858,frame83.jpg,middle,119,554.5,215.5,fc2_save_2020-11-06-100623-0000,118
41863,frame88.jpg,middle,119,614.0,195.5,fc2_save_2020-11-06-100623-0000,118
41868,frame93.jpg,middle,119,669.5,213.0,fc2_save_2020-11-06-100623-0000,118
41873,frame98.jpg,middle,119,701.5,238.0,fc2_save_2020-11-06-100623-0000,118
41878,frame103.jpg,middle,119,710.5,248.5,fc2_save_2020-11-06-100623-0000,118
41883,frame108.jpg,middle,119,711.0,262.5,fc2_save_2020-11-06-100623-0000,118
41888,frame116.jpg,middle,119,709.0,445.5,fc2_save_2020-11-06-100623-0000,118
41893,frame18.jpg,handle,119,572.5,606.5,fc2_save_2020-11-06-100623-0000,118
41898,frame23.jpg,handle,119,558.0,605.5,fc2_save_2020-11-06-100623-0000,118
41903,frame28.jpg,handle,119,482.0,602.0,fc2_save_2020-11-06-100623-0000,118
41908,frame33.jpg,handle,119,386.0,517.5,fc2_save_2020-11-06-100623-0000,118
41913,frame38.jpg,handle,119,374.5,382.5,fc2_save_2020-11-06-100623-0000,118
41918,frame43.jpg,handle,119,438.0,298.5,fc2_save_2020-11-06-100623-0000,118
41923,frame48.jpg,handle,119,403.0,452.5,fc2_save_2020-11-06-100623-0000,118
41928,frame53.jpg,middle,119,845.0,507.5,fc2_save_2020-11-06-100623-0000,118
41933,frame58.jpg,handle,119,675.0,267.5,fc2_save_2020-11-06-100623-0000,118
41938,frame63.jpg,head,119,371.5,295.5,fc2_save_2020-11-06-100623-0000,118
41943,frame68.jpg,head,119,540.5,427.5,fc2_save_2020-11-06-100623-0000,118
41948,frame73.jpg,head,119,572.5,409.0,fc2_save_2020-11-06-100623-0000,118
41953,frame78.jpg,head,119,506.5,318.5,fc2_save_2020-11-06-100623-0000,118
41958,frame83.jpg,handle,119,619.0,253.5,fc2_save_2020-11-06-100623-0000,118
41963,frame88.jpg,handle,119,661.5,296.0,fc2_save_2020-11-06-100623-0000,118
41968,frame93.jpg,handle,119,690.0,339.0,fc2_save_2020-11-06-100623-0000,118
41973,frame98.jpg,handle,119,701.0,362.5,fc2_save_2020-11-06-100623-0000,118
41978,frame103.jpg,handle,119,705.5,369.0,fc2_save_2020-11-06-100623-0000,118
41983,frame108.jpg,handle,119,708.5,373.0,fc2_save_2020-11-06-100623-0000,118
41988,frame116.jpg,handle,119,705.5,566.0,fc2_save_2020-11-06-100623-0000,118
41990,frame26.jpg,head,120,546.0,888.5,fc2_save_2020-11-06-100653-0000,119
41995,frame31.jpg,head,120,509.5,883.0,fc2_save_2020-11-06-100653-0000,119
42000,frame36.jpg,head,120,303.5,820.0,fc2_save_2020-11-06-100653-0000,119
42005,frame41.jpg,head,120,116.5,504.0,fc2_save_2020-11-06-100653-0000,119
42010,frame46.jpg,head,120,341.0,141.5,fc2_save_2020-11-06-100653-0000,119
42015,frame51.jpg,head,120,638.5,151.5,fc2_save_2020-11-06-100653-0000,119
42020,frame56.jpg,head,120,420.5,264.5,fc2_save_2020-11-06-100653-0000,119
42025,frame61.jpg,head,120,964.0,437.0,fc2_save_2020-11-06-100653-0000,119
42030,frame66.jpg,head,120,443.5,94.5,fc2_save_2020-11-06-100653-0000,119
42035,frame71.jpg,handle,120,571.0,243.0,fc2_save_2020-11-06-100653-0000,119
42040,frame76.jpg,handle,120,565.5,261.5,fc2_save_2020-11-06-100653-0000,119
42045,frame81.jpg,handle,120,572.5,262.5,fc2_save_2020-11-06-100653-0000,119
42050,frame86.jpg,handle,120,580.5,252.0,fc2_save_2020-11-06-100653-0000,119
42055,frame91.jpg,head,120,513.0,179.0,fc2_save_2020-11-06-100653-0000,119
42060,frame96.jpg,head,120,578.0,86.5,fc2_save_2020-11-06-100653-0000,119
42065,frame101.jpg,head,120,673.0,91.0,fc2_save_2020-11-06-100653-0000,119
42070,frame107.jpg,head,120,740.5,137.0,fc2_save_2020-11-06-100653-0000,119
42075,frame114.jpg,head,120,743.0,149.0,fc2_save_2020-11-06-100653-0000,119
42080,frame119.jpg,head,120,736.5,186.5,fc2_save_2020-11-06-100653-0000,119
42085,frame127.jpg,head,120,725.5,391.5,fc2_save_2020-11-06-100653-0000,119
42090,frame26.jpg,middle,120,569.0,744.5,fc2_save_2020-11-06-100653-0000,119
42095,frame31.jpg,middle,120,542.5,753.0,fc2_save_2020-11-06-100653-0000,119
42100,frame36.jpg,middle,120,404.5,715.0,fc2_save_2020-11-06-100653-0000,119
42105,frame41.jpg,middle,120,253.5,522.0,fc2_save_2020-11-06-100653-0000,119
42110,frame46.jpg,middle,120,352.0,255.5,fc2_save_2020-11-06-100653-0000,119
42115,frame51.jpg,middle,120,544.5,211.5,fc2_save_2020-11-06-100653-0000,119
42120,frame56.jpg,middle,120,406.5,357.5,fc2_save_2020-11-06-100653-0000,119
42125,frame61.jpg,middle,120,854.0,472.0,fc2_save_2020-11-06-100653-0000,119
42130,frame66.jpg,middle,120,554.5,165.5,fc2_save_2020-11-06-100653-0000,119
42135,frame71.jpg,middle,120,472.5,272.0,fc2_save_2020-11-06-100653-0000,119
42140,frame76.jpg,middle,120,554.5,333.5,fc2_save_2020-11-06-100653-0000,119
42145,frame81.jpg,middle,120,582.5,321.5,fc2_save_2020-11-06-100653-0000,119
42150,frame86.jpg,middle,120,557.5,272.5,fc2_save_2020-11-06-100653-0000,119
42155,frame91.jpg,middle,120,578.0,228.0,fc2_save_2020-11-06-100653-0000,119
42160,frame96.jpg,middle,120,621.0,186.5,fc2_save_2020-11-06-100653-0000,119
42165,frame101.jpg,middle,120,683.0,209.0,fc2_save_2020-11-06-100653-0000,119
42170,frame107.jpg,middle,120,727.5,248.0,fc2_save_2020-11-06-100653-0000,119
42175,frame114.jpg,middle,120,730.0,264.0,fc2_save_2020-11-06-100653-0000,119
42180,frame119.jpg,middle,120,726.5,293.5,fc2_save_2020-11-06-100653-0000,119
42185,frame127.jpg,middle,120,702.5,484.5,fc2_save_2020-11-06-100653-0000,119
42190,frame26.jpg,handle,120,580.0,605.5,fc2_save_2020-11-06-100653-0000,119
42195,frame31.jpg,handle,120,569.5,604.5,fc2_save_2020-11-06-100653-0000,119
42200,frame36.jpg,handle,120,499.0,607.0,fc2_save_2020-11-06-100653-0000,119
42205,frame41.jpg,handle,120,399.5,523.5,fc2_save_2020-11-06-100653-0000,119
42210,frame46.jpg,handle,120,381.5,386.0,fc2_save_2020-11-06-100653-0000,119
42215,frame51.jpg,handle,120,445.5,298.5,fc2_save_2020-11-06-100653-0000,119
42220,frame56.jpg,handle,120,416.0,462.0,fc2_save_2020-11-06-100653-0000,119
42225,frame61.jpg,handle,120,729.0,494.5,fc2_save_2020-11-06-100653-0000,119
42230,frame66.jpg,handle,120,660.0,254.0,fc2_save_2020-11-06-100653-0000,119
42235,frame71.jpg,head,120,381.5,317.0,fc2_save_2020-11-06-100653-0000,119
42240,frame76.jpg,head,120,566.5,403.5,fc2_save_2020-11-06-100653-0000,119
42245,frame81.jpg,head,120,605.5,376.5,fc2_save_2020-11-06-100653-0000,119
42250,frame86.jpg,head,120,544.5,309.5,fc2_save_2020-11-06-100653-0000,119
42255,frame94.jpg,handle,120,652.5,279.5,fc2_save_2020-11-06-100653-0000,119
